x	y	theta	steer
0.065	1.0	0.0	0
0.19314322005	1.0	0.0	-0.29351111111111106
0.3214588216891361	1.0	0.0	-0.29351111111111106
0.44993033013867156	0.9996877865595114	6.279357308559403	-0.29351111111111106
0.5785379304263829	0.998458676524727	6.265584913877871	-0.2917341328047768
0.7072487955576807	0.9956457094185527	6.23775063907108	-0.2853098490543335
0.8360006144442973	0.9904333158532672	6.193180609768903	-0.2722297085652114
0.964685608452885	0.9819777714760458	6.132228348275424	-0.2510771149042109
1.0931562601975684	0.9696863452321184	6.060670308693227	-0.22176006968547446
1.2212319212752558	0.9531199009273844	5.98626741023857	-0.18664777995142395
1.3486586908068738	0.9316585108917109	5.912664193117238	-0.14902822838341068
1.4751864016713347	0.905069450813374	5.845610297617245	-0.11032402889009947
1.6005001535238224	0.8729812722252179	5.785535289546254	-0.07299824926430988
1.724373274322417	0.8355157538261389	5.735907549149163	-0.03713098875998
1.8465563859527967	0.7926934326291992	5.695567237994038	-0.004285002987486455
1.9669755882965378	0.7450040876684271	5.666912832506599	0.02604431841194692
2.085556723973455	0.6927975039159158	5.648081330014662	0.052657250628814316
2.202453122412882	0.6368263376875408	5.641035052690392	0.0762713458637791
2.3178045701553587	0.5776529739584	5.643652385933564	0.09580174608361945
2.43198721459121	0.5161836806435637	5.657762511198389	0.11201746123741449
2.545244139707036	0.45296235739829793	5.679160235792537	0.12384716400087296
2.6579653432222115	0.388734541320703	5.706934209394926	0.13298261995118887
2.7705512321061643	0.3242203236913803	5.740133751385245	0.13960624283435216
2.88348739608153	0.2602763483578259	5.780144767289751	0.1439252308462609
2.9970836601962128	0.19747149718754817	5.824227377517971	0.14507798149305012
3.1116339071209294	0.13638615718708366	5.870513935434388	0.1441037992800618
3.2273870094371224	0.07757678703177023	5.917770470116794	0.14165459673086386
3.344531411285062	0.0215567598949753	5.96521487004379	0.13811032330605358
3.4631897478909504	-0.031212779309298264	6.012380507588499	0.13366463590759006
3.5834202580081373	-0.08032595451922594	6.059015587651414	0.12838762396924086
3.705222323598543	-0.1254315114146433	6.1050101119553055	0.12227101534626844
3.828544115295382	-0.1662299899768295	6.150343852983889	0.11526014156773462
3.953203610354115	-0.20276854862661248	6.191330796345272	0.1072760132919803
4.079094088220234	-0.2348428808285965	6.22921216764976	0.09995530130910506
4.206069594295429	-0.2623448518959517	6.264919915340422	0.09269156911886699
4.333964751273494	-0.28523094786558345	0.015957844550561262	0.08504277215465002
4.462585761683535	-0.303659169441759	0.04716650727345406	0.07669274540384236
4.591755057185388	-0.3177929868267416	0.0746650916063472	0.06836149928633514
4.721322158844083	-0.3277045995916456	0.09971230006624948	0.06040322166894784
4.851142743584168	-0.3335166224383855	0.12320602718670119	0.05228493916653156
4.981079717055138	-0.33568544373128256	0.14205236930370058	0.04364732752318381
5.1110321897419375	-0.3343582542113489	0.15785884432837097	0.03598648444795254
5.240913035444532	-0.32973507163059923	0.1717659507465736	0.028637875506440237
5.370651272724898	-0.32203375120699884	0.18456568608196194	0.021158084664574178
5.500204724168124	-0.3116289154292905	0.19476181754573396	0.013262364739693574
5.629549030059309	-0.29885639232104266	0.2016508702608906	0.005719413017199721
5.75866422186635	-0.2839223818434526	0.2064602510035101	-0.001062484707387396
5.88754309065482	-0.26705219131473257	0.2100446404472538	-0.0075631927442937775
6.01623213487322	-0.2487755282980131	0.20926196631197702	-0.014092868303466764
6.144746171113486	-0.22929353271948552	0.20567363034307592	-0.019112686640282917
6.273111465261512	-0.20884336499588071	0.20037751322908515	-0.02325104409329012
6.401360576560949	-0.18766721839387215	0.19412794869414918	-0.026921691716200936
