x	y	theta	steer
0.065	1.0	0.0	0
0.19314322005	1.0	0.0	0
0.3214588216891361	1.0	0.0	0
0.44993080118348544	1.0	0.0	0
0.5785446405697389	1.0	0.0	0
0.7072871697177465	1.0	0.0	-0.29351111111111106
0.8361464411990387	1.0	0.0	-0.29351111111111106
0.9651111427547778	0.9996861925934138	6.2793358999362905	-0.29351111111111106
1.0941661185756255	0.9984517016400145	6.265487114124729	-0.29351111111111106
1.2232827111746611	0.9956278996365557	6.237497090571707	-0.29351111111111106
1.3524022647704028	0.9903970169268529	6.192673577880166	-0.2721128522436516
1.4814083323723732	0.9817528172393268	6.129347267411995	-0.25084323152643906
1.6101504107139455	0.96912119881389	6.054286386984375	-0.22042559924936683
1.7384521904904513	0.9521654803463148	5.977330569547686	-0.22042559924936683
1.8660487927103975	0.9302175548421412	5.90186498952157	-0.22042559924936683
1.9926129700817368	0.9027180035423796	5.829754525842568	-0.10514656290920864
2.117746226372664	0.8691410552712902	5.760440009270657	-0.10514656290920864
2.241163651133237	0.8295883957566251	5.699128629871947	-0.024955227018922155
2.362618227020518	0.7842646896115113	5.648936242319389	-0.024955227018922155
2.4818454448050877	0.733281143005846	5.6084519709332135	0.04904832116936398
2.5988683528136542	0.6773497413001787	5.581939396490569	0.04904832116936398
2.7138575313567657	0.6172855091975828	5.572184673683921	0.04904832116936398
2.8269246622817747	0.5536249751204889	5.575186902734774	0.04904832116936398
2.9382621980866532	0.4869402598995689	5.586345093822858	0.04904832116936398
3.048162049656283	0.4178721609339771	5.602431409296907	0.04904832116936398
3.156963631349654	0.347051808943247	5.621235735597515	0.04904832116936398
3.2650139350287537	0.27505975627828017	5.641289549954626	0.04904832116936398
3.372640281506217	0.202408154332826	5.661654892512692	0.2018722106937196
3.480134204804688	0.12953633299816264	5.681765648946759	0.21423008162116772
3.5880075656896686	0.057205657320991934	5.707058112483599	0.21423008162116772
3.6967933387102736	-0.013764560189331448	5.743012237839401	0.21423008162116772
3.8069200101059533	-0.08265412425237054	5.791321135653327	0.21423008162116772
3.918598961906791	-0.149014315792061	5.847632252035269	0.24081130309785695
4.032069409505382	-0.2122775273038414	5.90887337219197	0.24081130309785695
4.147611022302002	-0.271684569720994	5.974955544066482	0.22710288081341734
4.265412203873706	-0.32648740214810085	6.045509210032034	0.21544573030381572
4.385514729290966	-0.3760560838594634	6.118604858615739	0.2004685432057651
4.5078239010482735	-0.41991604808821426	6.190916665222589	0.2004685432057651
4.632174819856304	-0.4576127643818027	6.260553267918855	0.2004685432057651
4.758356644580325	-0.48864920912368937	0.04482193845505301	0.1442785634175213
4.8860690623947045	-0.5126394481301702	0.11052668808340012	0.1442785634175213
5.014887436540593	-0.5297621204512469	0.1690985884441194	0.10180415747988811
5.144441955775414	-0.5399511914650971	0.22097124169534996	0.0810425967258928
5.27435199357226	-0.5434731513664326	0.26453975569806226	0.0810425967258928
5.4042827839309435	-0.5405727745858278	0.300492331375553	0.0430473720746185
5.53393964121963	-0.5316070431540901	0.32973399109333057	0.0430473720746185
5.663108557090294	-0.5172021840632594	0.350935236084007	0.010861688765292374
5.79161527939843	-0.4977353754549758	0.36695960704823494	-0.0027004988930848374
5.919372192597202	-0.4738141070522138	0.37779039339210685	-0.015469219907340221
6.0464144654434655	-0.44633754446605906	0.38003743381546207	-0.015469219907340221
6.172749434161896	-0.41576303887449545	0.37681598925817067	-0.015469219907340221
6.298433223896962	-0.38260472756684455	0.3703079258653669	-0.04386844803841203
6.42355373053243	-0.3473735305575306	0.36200524224594793	-0.04386844803841203
6.548260580120125	-0.31069791311418465	0.35086560770491376	-0.05742085039495235
6.672703106764174	-0.27313093635063795	0.3364659670696669	-0.0632811418541689
6.796994666211833	-0.23506385611294198	0.32019448382862253	-0.0632811418541689
6.921249022598349	-0.196872496431135	0.3029858485174915	-0.0632811418541689
7.04557097966605	-0.15889921285900638	0.28544794091855896	-0.07561030439924689
7.170050899198845	-0.12144478129971244	0.2679574838052371	-0.07561030439924689
7.294849874766968	-0.08506552717181624	0.2470083345703229	-0.08232735550539455
7.420018256960335	-0.049976592057811985	0.22388944624349255	-0.08232735550539455
7.545604800703084	-0.0164135530752552	0.1994973939626988	-0.08232735550539455
7.671648632807397	0.015390418145066746	0.17444014187165036	-0.08232735550539455
7.79817504914985	0.04521785347075797	0.14911679037497708	-0.08131743852491506
7.9251940022571805	0.07287388880272469	0.12377800333647564	-0.07892309465668482
8.052700359334793	0.09818899344568793	0.09857114266242128	-0.07892309465668482
8.180675215188923	0.12101908052267431	0.07357347749939326	-0.07221714897463416
8.309087733731541	0.14124406575647844	0.048816226011970526	-0.06791239448358803
8.437897155903325	0.15876559674989388	0.02430164873622724	-0.06791239448358803
8.56705474441274	0.17350443056635745	1.4950423082927752e-05	-0.05729867259188294
8.696505535703263	0.1853977653463716	6.259117667991562	-0.050932060371168174
8.82616783568055	0.19470757533200247	6.238934853410295	-0.050932060371168174
8.955991979379199	0.20139543570669854	6.221444056345099	-0.03766683699795306
9.085923940041786	0.20549245337259936	6.205761425875066	-0.03766683699795306
9.215911184758111	0.20706867082281397	6.191250893307404	-0.02622716417200294
9.345905423048144	0.2062124994701345	6.177463279269815	-0.02622716417200294
9.475867978393719	0.20317868795191402	6.166121047165299	-0.02622716417200294
9.605770637803875	0.1981969057047683	6.158070279233999	-0.02622716417200294
9.735590255241627	0.19138209257334374	6.152167509628038	-0.0030890177086801127
9.865310738372312	0.1828835362907882	6.147602534746491	0.0015099983640566804
9.994922541823723	0.17286061718164528	6.143813505321327	0.00601422533590575
10.12444821790536	0.16177846402549928	6.144144021055697	0.00601422533590575
10.253892037827244	0.1497762264522056	6.1471661361669065	0.00601422533590575
10.383265469882039	0.13703612933043502	6.151867469439758	0.00601422533590575
10.512584437657019	0.12375334808604714	6.157545465113504	0.017593240113446304
10.641866766426041	0.11011762101968366	6.163725092935859	0.017593240113446304
10.77113016932645	0.0963029185858224	6.170095695587872	0.017593240113446304
10.900390877040529	0.08246248362153788	6.176463206866705	0.021523609692744607
11.029662856998891	0.06872732176944743	6.18271451547175	0.0227825281716784
11.158957495969	0.05520679719600357	6.188791285269705	0.0227825281716784
11.28828360530675	0.04199041329597743	6.194671034356542	0.02535473299363897
11.41764762430997	0.029150165477024186	6.200353708024647	0.02535473299363897
11.54705392518355	0.016743071874507413	6.205852350564586	0.02535473299363897
11.676505152155144	0.004813640765554704	6.211186789342217	0.029132845403064062
11.806002552062713	-0.006603861807407177	6.216379496831223	0.030285690403611384
11.935546272602627	-0.017483410740705058	6.2214529989253995	0.030285690403611384
12.065135617580621	-0.027805508266187384	6.226428358093499	0.03231025289322622
12.194769256945012	-0.03755575161299168	6.231324384784637	0.03314941841051911
12.32445644220319	-0.04656271378718132	6.238190061546908	0.033855665817625114
12.454202388409223	-0.05467957595870424	6.248093697097106	0.033476580670571215
12.584003045345598	-0.061868302711786546	6.260038394096977	0.03149872929370357
12.713855604260283	-0.06804813537777203	6.273306629516792	0.02834984853799844
12.843750075671528	-0.07327987025211638	0.002173574023781377	0.02432213630944192
12.973678107599518	-0.07759775138434523	0.011605096107527128	0.02432213630944192
13.103635060107306	-0.08093339597195867	0.019188653987212784	0.01766646524893565
13.233613787865957	-0.0832719447981369	0.025498085434500346	0.015306726248954898
13.36360646699861	-0.08463081330119539	0.03095299841654671	0.015306726248954898
13.493605609459633	-0.0850451301817483	0.03585510369293275	0.011212510610079227
13.623604521105065	-0.08455805076125393	0.04041725221747458	0.00917588366835884
13.753597422707887	-0.08321456345248192	0.0447862861821692	0.0070243585227118994
13.88357939110559	-0.08105774969643172	0.04906076162787629	0.004706490049761001
